Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
MEJOR TEATRO MARZO,SIN MARCA,RENTA,1482,"$4,200",1407,11517,RT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,EL FANTASMA MARZO,,,,35015,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35015,Contraflujo,Ciudad de México,RENTA,
SECRET CAROLINA,SECRET,RENTA,54845,"$3,575",70750,11254,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,SECRET,,,,35016,Flujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54911,$0,70771,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,SI PREVIENES NO ARRIESGAS,,,,35016,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,BONIFICACION,1493,$0,1389,9296,BF-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,35018,Flujo,Ciudad de México,RENTA,
L'Oréal / NYX,LOREAL PARIS,RENTA,54797,"$3,400",70692,1781,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,JELLY DELI,,,,35018,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35019,Flujo,Ciudad de México,RENTA,
APPLE,COPPEL,RENTA,1489,"$3,092",1406,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,APPLE,,,,35019,Contraflujo,Ciudad de México,RENTA,
NESTLE LA LECHERA,LA LECHERA,RENTA,54724,"$2,337",70665,11753,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,CARNATION Y LECHERA,,,,35021,Flujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54911,$0,70771,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,SI PREVIENES NO ARRIESGAS,,,,35021,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35022,Flujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,35022,Contraflujo,Ciudad de México,RENTA,
METROP PARALELO (SIN VISIBILIDAD),CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,METROP PARALELO (SIN VISIBILIDAD),,,,35023,Flujo,Ciudad de México,RENTA,
AVON ULTRA REINVENCION,AVON,RENTA,1415,"$2,968",1347,11287,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,AVÓN ,,,,35023,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,BONIFICACION,1493,$0,1389,9296,BF-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,35024,Flujo,Ciudad de México,RENTA,
AQUÍ NADIE SE RINDE,FUNDACION AQUI NADIE SE RINDE,CORTESIA,1408,$0,1383,11770,CT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,SABORES CON CAUSA,,,,35024,Contraflujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54911,$0,70771,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,SI PREVIENES NO ARRIESGAS,,,,35025,Flujo,Ciudad de México,RENTA,
HOPPERS,DISNEY,RENTA,54780,"$4,171",70706,11785,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,HOPPERS,,,,35025,Contraflujo,Ciudad de México,RENTA,
TANG,TANG,RENTA,54722,"$5,348",70606,11774,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,TANG,,,,35026,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54740,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,"PREMIOS GANAR, GANAR",,,,35026,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35027,Flujo,Ciudad de México,RENTA,
TASTER´S CHOICE,NESCAFE,RENTA,54729,"$4,800",70510,11075,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,TASTER´S CHOICE,,,,35027,Contraflujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,35028,Flujo,Ciudad de México,RENTA,
ELECTROLIT,ELECTROLIT,RENTA,1419,"$3,632",1376,10460,RT-P1-COB-MX,BEGOÑA BEORLEGUI,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35028,Contraflujo,Ciudad de México,RENTA,
TENA,TENA,RENTA,1440,"$4,200",1278,11431,RT-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #5,TENA CHICA,,,,35029,Flujo,Ciudad de México,RENTA,
L'Oréal / NYX,LOREAL PARIS,RENTA,54797,"$3,400",70692,1781,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,JELLY DELI,,,,35029,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35030,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54740,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,"PREMIOS GANAR, GANAR",,,,35030,Contraflujo,Ciudad de México,RENTA,
HOPPERS,DISNEY,RENTA,54780,"$4,171",70706,11785,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,HOPPERS,,,,35031,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54740,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,"PREMIOS GANAR, GANAR",,,,35031,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,BONIFICACION,1493,$0,1389,9296,BF-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,35033,Flujo,Ciudad de México,RENTA,
NESTLE LA LECHERA,LA LECHERA,RENTA,54724,"$2,337",70665,11753,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,CARNATION Y LECHERA,,,,35033,Contraflujo,Ciudad de México,RENTA,
SECRET CAROLINA,SECRET,RENTA,54845,"$3,575",70750,11254,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,SECRET,,,,35034,Flujo,Ciudad de México,RENTA,
UBER PRICE LOCK,UBER CORE,RENTA,54826,"$4,400",70547,11585,RT-P1-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35035,Flujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,35035,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35036,Flujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,BONIFICACION,1493,$0,1389,9296,BF-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,35036,Contraflujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54911,$0,70771,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,SI PREVIENES NO ARRIESGAS,,,,35037,Flujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,35037,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35038,Flujo,Ciudad de México,RENTA,
HERBAL,HERBAL ESSENSES,RENTA,54778,"$3,966",70603,11260,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,PELO MAS SUAVE,,,,35038,Contraflujo,Ciudad de México,RENTA,
TANG,TANG,RENTA,54722,"$5,348",70606,11774,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,TANG,,,,35039,Flujo,Ciudad de México,RENTA,
SPRING IN FASHION,SEARS,RENTA,1479,"$3,587",1404,11784,RT-P1-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,BT ,,,,35039,Contraflujo,Ciudad de México,RENTA,
L'ORÉAL - MAYBELLINE - SUPER STAY FLEX POWDER,LOREAL,RENTA,54928,"$3,400",70777,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35040,Flujo,Ciudad de México,RENTA,
NESTLE LA LECHERA,LA LECHERA,RENTA,54724,"$2,337",70665,11753,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,CARNATION Y LECHERA,,,,35040,Contraflujo,Ciudad de México,RENTA,
SPRING IN FASHION,SEARS,RENTA,1479,"$3,587",1404,11784,RT-P1-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,VESTIDO FLORES,,,,35041,Flujo,Ciudad de México,RENTA,
CINEPOLIS TEMPORADA DE PREMIOS,CINEPOLIS,RENTA,54760,"$4,300",70737,10427,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,TEMPORADA DE PREMIOS CINEPOLIS,,,,35041,Contraflujo,Ciudad de México,RENTA,
SECRET CAROLINA,SECRET,RENTA,54845,"$3,575",70750,11254,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,SECRET,,,,35042,Flujo,Ciudad de México,RENTA,
LA COSTEÑA MAYONESA,LA COSTEÑA,RENTA,54851,"$4,410",70704,11607,RT-P1-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35042,Contraflujo,Ciudad de México,RENTA,
Weeknd,OCESA,INTERCAMBIO,54897,$0,70769,10198,IN-P1-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,Weeknd,,,,35043,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54740,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,"PREMIOS GANAR, GANAR",,,,35043,Contraflujo,Ciudad de México,RENTA,
SECRET CAROLINA,SECRET,RENTA,54845,"$3,575",70750,11254,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,SECRET,,,,35044,Flujo,Ciudad de México,RENTA,
CINEPOLIS TEMPORADA DE PREMIOS,CINEPOLIS,RENTA,54760,"$4,300",70737,10427,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,TEMPORADA DE PREMIOS CINEPOLIS,,,,35044,Contraflujo,Ciudad de México,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54876,"$3,605",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,FONDO ROJO,,,,35045,Flujo,Ciudad de México,RENTA,
AVON ULTRA REINVENCION,AVON,RENTA,1415,"$2,968",1347,11287,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,AVÓN ,,,,35045,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,BONIFICACION,1493,$0,1389,9296,BF-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,35046,Flujo,Ciudad de México,RENTA,
GOOGLE,COPPEL,RENTA,1488,"$3,092",1388,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5, MÀS DE LO QUE ESPERAS POR MENOS - DISEÑO QUE FLUYE CONTIGO,,,,35046,Contraflujo,Ciudad de México,RENTA,
INDRIVER 2026,INDRIVER,RENTA,54775,"$3,469",70534,10523,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,INDRIVE,,,,35050,Contraflujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35051,Flujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54911,$0,70771,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,SI PREVIENES NO ARRIESGAS,,,,35051,Contraflujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35052,Flujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54888,"$3,339",#N/A,#N/A,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,NIDO,,,,35052,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35053,Flujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54888,"$3,339",#N/A,#N/A,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,NIDO,,,,35053,Contraflujo,Ciudad de México,RENTA,
SECRET CAROLINA,SECRET,RENTA,54845,"$3,575",70750,11254,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,SECRET,,,,35054,Flujo,Ciudad de México,RENTA,
NESTLE LA LECHERA,LA LECHERA,RENTA,54724,"$2,337",70665,11753,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,CARNATION Y LECHERA,,,,35054,Contraflujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,35055,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35055,Contraflujo,Ciudad de México,RENTA,
DiDi / CARD,DIDI,RENTA,54792,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35056,Flujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54911,$0,70771,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,SI PREVIENES NO ARRIESGAS,,,,35056,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,2411,Flujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54911,$0,70771,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,SI PREVIENES NO ARRIESGAS,,,,2411,Contraflujo,Ciudad de México,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54876,"$3,605",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,FONDO ROJO,,,,2412,Flujo,Ciudad de México,RENTA,
DiDi / CARD,DIDI,RENTA,54792,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,2412,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,2413,Flujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54911,$0,70771,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,SI PREVIENES NO ARRIESGAS,,,,2413,Contraflujo,Ciudad de México,RENTA,
UBER PRICE LOCK,UBER CORE,RENTA,54826,"$4,400",70547,11585,RT-P1-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,2414,Flujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,2414,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,BONIFICACION,1493,$0,1389,9296,BF-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,2415,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,2415,Contraflujo,Ciudad de México,RENTA,
CINEPOLIS TEMPORADA DE PREMIOS,CINEPOLIS,RENTA,54760,"$4,300",70737,10427,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,TEMPORADA DE PREMIOS CINEPOLIS,,,,35057,Flujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35057,Contraflujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35058,Contraflujo,Ciudad de México,RENTA,
CAFE LEGAL,CAFE LEGAL,RENTA,1414,"$3,900",1309,11771,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35059,Flujo,Ciudad de México,RENTA,
TANG,TANG,RENTA,54722,"$5,348",70606,11774,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,TANG,,,,35059,Contraflujo,Ciudad de México,RENTA,
L'Oréal / NYX,LOREAL PARIS,RENTA,54797,"$3,400",70692,1781,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,JELLY DELI,,,,35060,Flujo,Ciudad de México,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54876,"$3,605",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,FONDO ROJO,,,,35060,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35061,Flujo,Ciudad de México,RENTA,
AVON ULTRA REINVENCION,AVON,RENTA,1415,"$2,968",1347,11287,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,AVÓN ,,,,35061,Contraflujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54911,$0,70771,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,SI PREVIENES NO ARRIESGAS,,,,35062,Flujo,Ciudad de México,RENTA,
L'Oréal / NYX,LOREAL PARIS,RENTA,54797,"$3,400",70692,1781,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,JELLY DELI,,,,35062,Contraflujo,Ciudad de México,RENTA,
VISA BANORTE,VISA,RENTA,54773,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,VISA BONORTE,,,,35063,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35063,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,BONIFICACION,1493,$0,1389,9296,BF-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,35064,Flujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,35064,Contraflujo,Ciudad de México,RENTA,
AVON ULTRA REINVENCION,AVON,RENTA,1415,"$2,968",1347,11287,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,AVÓN ,,,,35065,Flujo,Ciudad de México,RENTA,
AQUÍ NADIE SE RINDE,FUNDACION AQUI NADIE SE RINDE,CORTESIA,1408,$0,1383,11770,CT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,SABORES CON CAUSA,,,,35065,Contraflujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54911,$0,70771,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,SI PREVIENES NO ARRIESGAS,,,,35901,Flujo,Ciudad de México,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54876,"$3,605",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,FONDO ROJO,,,,35901,Contraflujo,Ciudad de México,RENTA,
PANTENE,PANTENE,RENTA,54794,"$3,966",70729,11261,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,35902,Flujo,Ciudad de México,RENTA,
CINEPOLIS TEMPORADA DE PREMIOS,CINEPOLIS,RENTA,54760,"$4,300",70737,10427,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,TEMPORADA DE PREMIOS CINEPOLIS,,,,35902,Contraflujo,Ciudad de México,RENTA,
MIDE 2026,MIDE,CORTESIA,54742,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MIDE,,,,35903,Flujo,Ciudad de México,RENTA,
GOOGLE,COPPEL,RENTA,1488,"$3,092",1388,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5, MÀS DE LO QUE ESPERAS POR MENOS - DISEÑO QUE FLUYE CONTIGO,,,,35903,Contraflujo,Ciudad de México,RENTA,
DIDI RIDES - Zonas,DIDI,RENTA,54812,"$2,695",70587,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,30% OFF EN MAÑANAS Y TARDES,,,,36003,Flujo,Ciudad de México,RENTA,
AVON ULTRA REINVENCION,AVON,RENTA,1415,"$2,968",1347,11287,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,AVÓN ,,,,36003,Contraflujo,Ciudad de México,RENTA,
CLARO VIDEO CON UNIVERSAL +,CLARO VIDEO,RENTA,1429,"$3,300",1354,11227,RT-P1-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,CLARO VIDEO CON UNIVERSAL +,,,,36004,Flujo,Ciudad de México,RENTA,
DIDI RIDES - Zonas,DIDI,RENTA,54812,"$2,695",70587,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,30% OFF EN MAÑANAS Y TARDES,,,,36004,Contraflujo,Ciudad de México,RENTA,
SPRING IN FASHION,SEARS,RENTA,1479,"$3,587",1404,11784,RT-P1-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,VESTIDO FLORES,,,,36005,Contraflujo,Ciudad de México,RENTA,
SIIGO FISCAL 2026,SIIGO ASPEL,RENTA,1503,"$4,200",1409,11801,RT-P1-COB-MX,LISSET VALDEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,36006,Flujo,Ciudad de México,RENTA,
CAFE LEGAL,CAFE LEGAL,RENTA,1414,"$3,900",1309,11771,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,36006,Contraflujo,Ciudad de México,RENTA,
L'Oréal / NYX,LOREAL PARIS,RENTA,54797,"$3,400",70692,1781,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,JELLY DELI,,,,36007,Flujo,Ciudad de México,RENTA,
