Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
Copa de Leyendas 2026,OCESA,INTERCAMBIO,54399,$0,70646,10198,IN-P1-DIG-GD,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,COPA DE LEYENDAS 2026,,,,131006,Flujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,131007,Contraflujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,131007,Flujo,Guadalajara,RENTA,
IMURECICLA,IMURECICLA,CORTESIA,54321,$0,70607,9405,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,IMURECICLA,,,,133002,Contraflujo,Guadalajara,RENTA,
MES DEL BEBE,COPPEL,RENTA,1182,"$3,092",1321,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #3,TODO PARA MI BEBE,,,,133002,Flujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,133003,Flujo,Guadalajara,RENTA,
Copa de Leyendas 2026,OCESA,INTERCAMBIO,54399,$0,70646,10198,IN-P1-DIG-GD,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,COPA DE LEYENDAS 2026,,,,133003,Contraflujo,Guadalajara,RENTA,
SEND HELP AYUDA,DISNEY,RENTA,54282,"$3,972",70533,10277,RT-P1-COB-GD,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,SEND HELP AYUDA,,,,133004,Flujo,Guadalajara,RENTA,
MULTIMARCAS SIEMPRE EN JEANS,COPPEL,RENTA,1199,"$3,092",1329,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #3,BOY LONDON,,,,133004,Contraflujo,Guadalajara,RENTA,
NIDO,NIDO,RENTA,54297,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,133005,Contraflujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,133005,Flujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,133006,Flujo,Guadalajara,RENTA,
MULTIMARCAS SIEMPRE EN JEANS,COPPEL,RENTA,1199,"$3,092",1329,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #3,LEE,,,,133006,Contraflujo,Guadalajara,RENTA,
NIDO,NIDO,RENTA,54297,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,133011,Flujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,133011,Contraflujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,133013,Contraflujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,133013,Flujo,Guadalajara,RENTA,
MULTIMARCAS SIEMPRE EN JEANS,COPPEL,RENTA,1199,"$3,092",1329,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #3,OGGI,,,,133016,Contraflujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,133016,Flujo,Guadalajara,RENTA,
HACEMOS VISIBLE TU MARCA,GRUPO IMU,CORTESIA,54318,$0,70608,10445,CT-P2-COB-AC,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,HACEMOS VISIBLE TU MARCA,,,,141001,Contraflujo,Guadalajara,RENTA,
SEND HELP AYUDA,DISNEY,RENTA,54282,"$3,972",70533,10277,RT-P1-COB-GD,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,SEND HELP AYUDA,,,,141001,Flujo,Guadalajara,RENTA,
MES DEL BEBE,COPPEL,RENTA,1182,"$3,092",1321,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #3,TODO PARA MI BEBE,,,,141002,Contraflujo,Guadalajara,RENTA,
NUTRI,NUTRI DELI,RENTA,54368,"$3,413",70416,11512,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,NIÑA  FÓRMULA,,,,151002,Contraflujo,Guadalajara,RENTA,
Copa de Leyendas 2026,OCESA,INTERCAMBIO,54399,$0,70646,10198,IN-P1-DIG-GD,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,COPA DE LEYENDAS 2026,,,,151003,Flujo,Guadalajara,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54327,"$3,500",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,FONDO ROJO,,,,151003,Contraflujo,Guadalajara,RENTA,
LOREAL / GARNIER - HAIR FOODIES - Ola 1,GARNIER,RENTA,54314,"$3,400",70578,5174,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,DANNA DE ESPALDA,,,,151004,Contraflujo,Guadalajara,RENTA,
HBO COMO AGUA PARA CHOCOLATE 2,HBO,RENTA,54287,"$6,122",70614,10204,RT-P1-COB-GD,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,COMO AGUA PARA CHOCOLATE ,,,,151005,Flujo,Guadalajara,RENTA,
MERCADO PAGO,MERCADO LIBRE,RENTA,54249,"$3,046",70571,11223,RT-CL-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,PAGA A MESES,,,,151005,Contraflujo,Guadalajara,RENTA,
LOREAL / GARNIER - HAIR FOODIES - Ola 1,GARNIER,RENTA,54314,"$3,400",70578,5174,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,DANNA CON AGUACATE,,,,151010,Flujo,Guadalajara,RENTA,
NUTRI,NUTRI DELI,RENTA,54368,"$3,413",70416,11512,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,VASO DE LECHE,,,,151010,Contraflujo,Guadalajara,RENTA,
Miss Dior,JADORE,RENTA,1170,"$5,571",1319,10467,RT-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,MISS DIOR NATALIE,,,,151011,Flujo,Guadalajara,RENTA,
Miss Dior,JADORE,RENTA,1170,"$5,571",1319,10467,RT-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,MISS DIOR BOTELLA,,,,151011,Contraflujo,Guadalajara,RENTA,
FUNDACION AQUI NADIE SE RINDE 1A CAMPAÑA,FUNDACION AQUÍ NADIE SE RINDE,CORTESIA,1166,$0,1318,11770,CT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,AQUÍ NADIE SE RINDE,,,,151012,Contraflujo,Guadalajara,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,151012,Flujo,Guadalajara,RENTA,
WARNER / CUMBRES BORRASCOSAS,WARNER PICTURES,RENTA,54310,"$3,355",70523,1934,RT-P1-COB-GD,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,CUMBRES BORRASCOSAS,,,,151013,Flujo,Guadalajara,RENTA,
SABA,SABA,RENTA,1174,"$3,825",1300,11432,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,SABA INVISIBLE,,,,151013,Contraflujo,Guadalajara,RENTA,
TABCIN,ASPIRINA,RENTA,54254,"$4,500",70560,8730,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,TABCIN DIA,,,,151016,Contraflujo,Guadalajara,RENTA,
FUNDACION AQUI NADIE SE RINDE 1A CAMPAÑA,FUNDACION AQUÍ NADIE SE RINDE,CORTESIA,1166,$0,1318,11770,CT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,AQUÍ NADIE SE RINDE,,,,151018,Contraflujo,Guadalajara,RENTA,
NUTRI,NUTRI DELI,RENTA,54368,"$3,413",70416,11512,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,NIÑA NUTRI,,,,151018,Flujo,Guadalajara,RENTA,
HBO COMO AGUA PARA CHOCOLATE 2,HBO,RENTA,54287,"$6,122",70614,10204,RT-P1-COB-GD,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,COMO AGUA PARA CHOCOLATE ,,,,151019,Flujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,151019,Contraflujo,Guadalajara,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,151020,Flujo,Guadalajara,RENTA,
SABA,SABA,RENTA,1174,"$3,825",1300,11432,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,SABA INVISIBLE,,,,151020,Contraflujo,Guadalajara,RENTA,
Copa de Leyendas 2026,OCESA,INTERCAMBIO,54399,$0,70646,10198,IN-P1-DIG-GD,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,COPA DE LEYENDAS 2026,,,,151021,Flujo,Guadalajara,RENTA,
WARNER / CUMBRES BORRASCOSAS,WARNER PICTURES,RENTA,54310,"$3,355",70523,1934,RT-P1-COB-GD,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,CUMBRES BORRASCOSAS,,,,151021,Contraflujo,Guadalajara,RENTA,
VISA BANORTE,VISA,RENTA,54280,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,VISA BANORTE,,,,151201,Flujo,Guadalajara,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54327,"$3,500",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,FONDO ROJO,,,,151801,Flujo,Zapopan,RENTA,
FUNDACION AQUI NADIE SE RINDE 1A CAMPAÑA,FUNDACION AQUÍ NADIE SE RINDE,CORTESIA,1166,$0,1318,11770,CT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,AQUÍ NADIE SE RINDE,,,,151801,Contraflujo,Zapopan,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,151803,Flujo,Zapopan,RENTA,
SABA,SABA,RENTA,1174,"$3,825",1300,11432,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,SABA INVISIBLE,,,,151803,Contraflujo,Zapopan,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54327,"$3,500",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,FONDO ROJO,,,,153001,Flujo,Guadalajara,RENTA,
Copa de Leyendas 2026,OCESA,INTERCAMBIO,54399,$0,70646,10198,IN-P1-DIG-GD,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,COPA DE LEYENDAS 2026,,,,153001,Contraflujo,Guadalajara,RENTA,
FUNDACION AQUI NADIE SE RINDE 1A CAMPAÑA,FUNDACION AQUÍ NADIE SE RINDE,CORTESIA,1166,$0,1318,11770,CT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,AQUÍ NADIE SE RINDE,,,,153002,Contraflujo,Guadalajara,RENTA,
VISA BANORTE,VISA,RENTA,54280,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,VISA BANORTE,,,,153002,Flujo,Guadalajara,RENTA,
LOREAL / GARNIER - HAIR FOODIES - Ola 1,GARNIER,RENTA,54314,"$3,400",70578,5174,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,DANNA DE ESPALDA,,,,153003,Contraflujo,Guadalajara,RENTA,
NUTRI,NUTRI DELI,RENTA,54368,"$3,413",70416,11512,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,NIÑA  FÓRMULA,,,,153003,Flujo,Guadalajara,RENTA,
WARNER / CUMBRES BORRASCOSAS,WARNER PICTURES,RENTA,54310,"$3,355",70523,1934,RT-P1-COB-GD,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,CUMBRES BORRASCOSAS,,,,153004,Contraflujo,Guadalajara,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54327,"$3,500",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,FONDO DE COLORES,,,,153004,Flujo,Guadalajara,RENTA,
IMURECICLA,IMURECICLA,CORTESIA,54321,$0,70607,9405,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,IMURECICLA,,,,153005,Flujo,Guadalajara,RENTA,
BRYAN ADAMS,ARENA GUADALAJARA,RENTA,1217,"$2,500",1330,11452,RT-P1-COB-GD,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,BRYAN ADAMS,,,,153005,Contraflujo,Guadalajara,RENTA,
HBO COMO AGUA PARA CHOCOLATE 2,HBO,RENTA,54287,"$6,122",70614,10204,RT-P1-COB-GD,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,COMO AGUA PARA CHOCOLATE ,,,,153006,Contraflujo,Guadalajara,RENTA,
CAFE LEGAL,CAFE LEGAL,RENTA,1167,"$3,900",1309,11771,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAFÉ LEGAL,,,,153006,Flujo,Guadalajara,RENTA,
LOREAL / GARNIER - HAIR FOODIES - Ola 1,GARNIER,RENTA,54314,"$3,400",70578,5174,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,DANNA CON AGUACATE,,,,153007,Flujo,Guadalajara,RENTA,
SEND HELP AYUDA,DISNEY,RENTA,54282,"$3,972",70533,10277,RT-P1-COB-GD,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,SEND HELP AYUDA,,,,153007,Contraflujo,Guadalajara,RENTA,
NUTRI,NUTRI DELI,RENTA,54368,"$3,413",70416,11512,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,VASO DE LECHE,,,,153011,Flujo,Guadalajara,RENTA,
CAFE LEGAL,CAFE LEGAL,RENTA,1167,"$3,900",1309,11771,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAFÉ LEGAL,,,,153011,Contraflujo,Guadalajara,RENTA,
SABRITAS MUNDIAL,SABRITAS,RENTA,54352,"$3,950",70541,2312,RT-P1-DIG-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,153301,Flujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,153301,Contraflujo,Guadalajara,RENTA,
Copa de Leyendas 2026,OCESA,INTERCAMBIO,54399,$0,70646,10198,IN-P1-DIG-GD,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,COPA DE LEYENDAS 2026,,,,153302,Flujo,Guadalajara,RENTA,
HBO COMO AGUA PARA CHOCOLATE 2,HBO,RENTA,54287,"$6,122",70614,10204,RT-P1-COB-GD,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,COMO AGUA PARA CHOCOLATE ,,,,153302,Contraflujo,Guadalajara,RENTA,
MERCADO PAGO,MERCADO LIBRE,RENTA,54249,"$3,046",70571,11223,RT-CL-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,LA CUENTA DONDE MAS CRECE,,,,153303,Contraflujo,Guadalajara,RENTA,
TABCIN,ASPIRINA,RENTA,54254,"$4,500",70560,8730,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,TABCIN NOCHE,,,,153303,Flujo,Guadalajara,RENTA,
NUTRI,NUTRI DELI,RENTA,54368,"$3,413",70416,11512,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,NIÑA NUTRI,,,,153304,Flujo,Guadalajara,RENTA,
14 DE FEBRERO,SEARS,RENTA,54389,"$2,426",70643,11778,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #3,ME ENTIENDE CAMINANDO,,,,153304,Contraflujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161002,Contraflujo,Guadalajara,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54281,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,AT&T IPHONE 17 PRO,,,,161002,Flujo,Guadalajara,RENTA,
LOREAL / GARNIER - HAIR FOODIES - Ola 1,GARNIER,RENTA,54314,"$3,400",70578,5174,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,DANNA DE ESPALDA,,,,161003,Contraflujo,Guadalajara,RENTA,
14 DE FEBRERO,SEARS,RENTA,54389,"$2,426",70643,11778,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #3,ME ENTIENDE ABRAZADOS,,,,161003,Flujo,Guadalajara,RENTA,
HBO COMO AGUA PARA CHOCOLATE 2,HBO,RENTA,54287,"$6,122",70614,10204,RT-P1-COB-GD,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,COMO AGUA PARA CHOCOLATE ,,,,161004,Flujo,Guadalajara,RENTA,
VISA BANORTE,VISA,RENTA,54280,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,VISA BANORTE,,,,161004,Contraflujo,Guadalajara,RENTA,
Copa de Leyendas 2026,OCESA,INTERCAMBIO,54399,$0,70646,10198,IN-P1-DIG-GD,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,COPA DE LEYENDAS 2026,,,,161005,Contraflujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161006,Flujo,Guadalajara,RENTA,
Copa de Leyendas 2026,OCESA,INTERCAMBIO,54399,$0,70646,10198,IN-P1-DIG-GD,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,COPA DE LEYENDAS 2026,,,,161006,Contraflujo,Guadalajara,RENTA,
VISA BANORTE,VISA,RENTA,54280,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,VISA BANORTE,,,,161007,Flujo,Guadalajara,RENTA,
SEND HELP AYUDA,DISNEY,RENTA,54282,"$3,972",70533,10277,RT-P1-COB-GD,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,SEND HELP AYUDA,,,,161007,Contraflujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161008,Contraflujo,Guadalajara,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54281,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,AT&T IPHONE 17,,,,161010,Flujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161010,Contraflujo,Guadalajara,RENTA,
HBO COMO AGUA PARA CHOCOLATE 2,HBO,RENTA,54287,"$6,122",70614,10204,RT-P1-COB-GD,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,COMO AGUA PARA CHOCOLATE ,,,,161011,Flujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161011,Contraflujo,Guadalajara,RENTA,
MERCADO PAGO,MERCADO LIBRE,RENTA,54249,"$3,046",70571,11223,RT-CL-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,MIENTRAS ESPERAS,,,,161013,Flujo,Guadalajara,RENTA,
Copa de Leyendas 2026,OCESA,INTERCAMBIO,54399,$0,70646,10198,IN-P1-DIG-GD,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,COPA DE LEYENDAS 2026,,,,161013,Contraflujo,Guadalajara,RENTA,
LOREAL / GARNIER - HAIR FOODIES - Ola 1,GARNIER,RENTA,54314,"$3,400",70578,5174,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,DANNA CON AGUACATE,,,,161801,Contraflujo,Zapopan,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161801,Flujo,Zapopan,RENTA,
BRYAN ADAMS,ARENA GUADALAJARA,RENTA,1217,"$2,500",1330,11452,RT-P1-COB-GD,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,BRYAN ADAMS,,,,161802,Flujo,Zapopan,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161802,Contraflujo,Zapopan,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161803,Contraflujo,Zapopan,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161803,Flujo,Zapopan,RENTA,
SABRITAS MUNDIAL,SABRITAS,RENTA,54352,"$3,950",70541,2312,RT-P1-DIG-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,161804,Contraflujo,Zapopan,RENTA,
Copa de Leyendas 2026,OCESA,INTERCAMBIO,54399,$0,70646,10198,IN-P1-DIG-GD,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,COPA DE LEYENDAS 2026,,,,161804,Flujo,Zapopan,RENTA,
VISA BANORTE,VISA,RENTA,54280,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,VISA BANORTE,,,,161805,Flujo,Zapopan,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161805,Contraflujo,Zapopan,RENTA,
SABRITAS MUNDIAL,SABRITAS,RENTA,54352,"$3,950",70541,2312,RT-P1-DIG-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,161806,Contraflujo,Zapopan,RENTA,
PREDIAL ZP,MUNICIPIO DE ZAPOPAN,CORTESIA,54218,$0,70468,9332,CT-P1-COB-GD,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,PREDIAL ALTA RECAUDACION,,,,161806,Flujo,Zapopan,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,161807,Contraflujo,Zapopan,RENTA,
LOREAL / GARNIER - HAIR FOODIES - Ola 1,GARNIER,RENTA,54314,"$3,400",70578,5174,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,DANNA DE ESPALDA,,,,161807,Flujo,Zapopan,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161808,Flujo,Zapopan,RENTA,
HBO COMO AGUA PARA CHOCOLATE 2,HBO,RENTA,54287,"$6,122",70614,10204,RT-P1-COB-GD,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,COMO AGUA PARA CHOCOLATE ,,,,161808,Contraflujo,Zapopan,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161809,Flujo,Zapopan,RENTA,
PREDIAL ZP,MUNICIPIO DE ZAPOPAN,CORTESIA,54218,$0,70468,9332,CT-P1-COB-GD,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,PREDIAL ALTA RECAUDACION,,,,161809,Contraflujo,Zapopan,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161901,Contraflujo,Zapopan,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,161901,Flujo,Zapopan,RENTA,
14 DE FEBRERO,SEARS,RENTA,54389,"$2,426",70643,11778,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #3,ME ENTIENDE ABRAZADOS,,,,163001,Flujo,Guadalajara,RENTA,
HBO COMO AGUA PARA CHOCOLATE 2,HBO,RENTA,54287,"$6,122",70614,10204,RT-P1-COB-GD,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,COMO AGUA PARA CHOCOLATE ,,,,163001,Contraflujo,Guadalajara,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,GENERICA,,,,163002,Flujo,Guadalajara,RENTA,
BRYAN ADAMS,ARENA GUADALAJARA,RENTA,1217,"$2,500",1330,11452,RT-P1-COB-GD,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,BRYAN ADAMS,,,,163002,Contraflujo,Guadalajara,RENTA,
