,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cod,codigo_unico OK,ubicacion,tipo_de_cara,cara,mueble,latitud,longitud,plaza,estado,municipio ,cp,tradicional_digital,sentido,Isla,Mueb x Isla,Zona Mundialista,entre_calle_1,entre_calle_2,orientacion ,tipo_de_mueble,ancho ,alto,archivos_id,tarifa_piso,tarifa_publica,nivel_socioeconomico,total_espacios,tiempo
71033,71033_Contraflujo_San Nicolás de los Garza,MARIO J. MONTEMAYOR - PUERTO MORELOS,Contraflujo,B,Parabus,25.7063490,-100.2469770,Monterrey,Nuevo León,San Nicolás de los Garza,66490,Tradicional,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
71034,71034_Flujo_San Nicolás de los Garza,AV. SAN NICOLÁS - CALLE TITÁN,Flujo,A,Parabus,25.7296420,-100.2918830,Monterrey,Nuevo León,San Nicolás de los Garza,66450,Tradicional,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
71034,71034_Contraflujo_San Nicolás de los Garza,AV. SAN NICOLÁS - CALLE TITÁN,Contraflujo,B,Parabus,25.7296420,-100.2918830,Monterrey,Nuevo León,San Nicolás de los Garza,66450,Tradicional,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
71035,71035_Flujo_San Nicolás de los Garza,AV. SAN NICOLÁS - CALLE MIRLO,Flujo,A,Parabus,25.7272460,-100.2925020,Monterrey,Nuevo León,San Nicolás de los Garza,66450,Tradicional,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
71035,71035_Contraflujo_San Nicolás de los Garza,AV. SAN NICOLÁS - CALLE MIRLO,Contraflujo,B,Parabus,25.7272460,-100.2925020,Monterrey,Nuevo León,San Nicolás de los Garza,66450,Tradicional,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
71036,71036_Contraflujo_San Nicolás de los Garza,AV. FÉLIX U. GÓMEZ - AV. DE LOS ÁNGELES,Contraflujo,B,Parabus,25.7087030,-100.2812190,Monterrey,Nuevo León,San Nicolás de los Garza,66480,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81001,81001_Flujo_Guadalupe,AV. JOSÉ LÓPEZ PORILLO - LIC. LUIS ECHEVERRÍA,Flujo,A,Parabus,25.6567260,-100.2688860,Monterrey,Nuevo León,Guadalupe,67174,Tradicional,O-P,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81001,81001_Contraflujo_Guadalupe,AV. JOSÉ LÓPEZ PORILLO - LIC. LUIS ECHEVERRÍA,Contraflujo,B,Parabus,25.6567260,-100.2688860,Monterrey,Nuevo León,Guadalupe,67174,Tradicional,O-P,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81002,81002_Flujo_Guadalupe,AV. JOSÉ LÓPEZ PORILLO - LIC. LUIS ECHEVERRÍA,Flujo,A,Parabus,25.6564650,-100.2688120,Monterrey,Nuevo León,Guadalupe,67174,Tradicional,P-O,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81002,81002_Contraflujo_Guadalupe,AV. JOSÉ LÓPEZ PORILLO - LIC. LUIS ECHEVERRÍA,Contraflujo,B,Parabus,25.6564650,-100.2688120,Monterrey,Nuevo León,Guadalupe,67174,Tradicional,P-O,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81003,81003_Flujo_Guadalupe,AV. JOSÉ LÓPEZ PORILLO - LIC. HECTOR FLORES,Flujo,A,Parabus,25.6550260,-100.2687440,Monterrey,Nuevo León,Guadalupe,67174,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81003,81003_Contraflujo_Guadalupe,AV. JOSÉ LÓPEZ PORILLO - LIC. HECTOR FLORES,Contraflujo,B,Parabus,25.6550260,-100.2687440,Monterrey,Nuevo León,Guadalupe,67174,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81004,81004_Contraflujo_Guadalupe,AV. ELOY CAVAZOS - FRENTE LOS ENCINOS,Contraflujo,B,Parabus,25.6630310,-100.2421920,Monterrey,Nuevo León,Guadalupe,67170,Tradicional,O-P,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81005,81005_Contraflujo_Guadalupe,AV. ELOY CAVAZOS - AV. SAN SEBASTIÁN,Contraflujo,B,Parabus,25.6543490,-100.2093590,Monterrey,Nuevo León,Guadalupe,67183,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81006,81006_Contraflujo_Guadalupe,AV. ELOY CAVAZOS - CALLE COZUMEL,Contraflujo,B,Parabus,25.6534090,-100.2045610,Monterrey,Nuevo León,Guadalupe,67190,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81007,81007_Flujo_Guadalupe,AV. PLUTARCO ELÍAS CALLES - PASANDO AV. ADOLFO LÓPEZ MATEOS,Flujo,A,Parabus,25.6840180,-100.2129310,Monterrey,Nuevo León,Guadalupe,67160,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81007,81007_Contraflujo_Guadalupe,AV. PLUTARCO ELÍAS CALLES - PASANDO AV. ADOLFO LÓPEZ MATEOS,Contraflujo,B,Parabus,25.6840180,-100.2129310,Monterrey,Nuevo León,Guadalupe,67160,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81008,81008_Flujo_Guadalupe,AV. PLUTARCO ELÍAS CALLES - PRIV. CHAPARRAL,Flujo,A,Parabus,25.6852850,-100.2018950,Monterrey,Nuevo León,Guadalupe,67164,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81008,81008_Contraflujo_Guadalupe,AV. PLUTARCO ELÍAS CALLES - PRIV. CHAPARRAL,Contraflujo,B,Parabus,25.6852850,-100.2018950,Monterrey,Nuevo León,Guadalupe,67164,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81009,81009_Contraflujo_Guadalupe,CIRCUNVALACIÓN - 16 DE SEPTIEMBRE,Contraflujo,B,Parabus,25.6956360,-100.2068550,Monterrey,Nuevo León,Guadalupe,67110,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81010,81010_Flujo_Guadalupe,CUERNAVACA - ALJIBE,Flujo,A,Parabus,25.6941960,-100.1934960,Monterrey,Nuevo León,Guadalupe,67116,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81010,81010_Contraflujo_Guadalupe,CUERNAVACA - ALJIBE,Contraflujo,B,Parabus,25.6941960,-100.1934960,Monterrey,Nuevo León,Guadalupe,67116,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81011,81011_Flujo_Guadalupe,CALLE CUERNAVACA - SIETE COLINAS,Flujo,A,Parabus,25.6944840,-100.1969090,Monterrey,Nuevo León,Guadalupe,67116,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81011,81011_Contraflujo_Guadalupe,CALLE CUERNAVACA - SIETE COLINAS,Contraflujo,B,Parabus,25.6944840,-100.1969090,Monterrey,Nuevo León,Guadalupe,67116,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81012,81012_Flujo_Guadalupe,CALLE CUERNAVACA - SIETE COLINAS,Flujo,A,Parabus,25.6945080,-100.1981080,Monterrey,Nuevo León,Guadalupe,67116,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81012,81012_Contraflujo_Guadalupe,CALLE CUERNAVACA - SIETE COLINAS,Contraflujo,B,Parabus,25.6945080,-100.1981080,Monterrey,Nuevo León,Guadalupe,67116,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81013,81013_Flujo_Guadalupe,AV. PLUTARCO ELÍAS CALLES - HACIENDA MOLINOS,Flujo,A,Parabus,25.6874260,-100.1903790,Monterrey,Nuevo León,Guadalupe,67169,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81013,81013_Contraflujo_Guadalupe,AV. PLUTARCO ELÍAS CALLES - HACIENDA MOLINOS,Contraflujo,B,Parabus,25.6874260,-100.1903790,Monterrey,Nuevo León,Guadalupe,67169,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81014,81014_Flujo_Guadalupe,AV. PLUTARCO ELÍAS CALLES - FAISÁN DORADO,Flujo,A,Parabus,25.6890850,-100.1758620,Monterrey,Nuevo León,Guadalupe,67130,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81014,81014_Contraflujo_Guadalupe,AV. PLUTARCO ELÍAS CALLES - FAISÁN DORADO,Contraflujo,B,Parabus,25.6890850,-100.1758620,Monterrey,Nuevo León,Guadalupe,67130,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81015,81015_Contraflujo_Guadalupe,AV. ADOLFO LOPEZ MATEOS - AV. SAN SEBASTIÁN,Contraflujo,B,Parabus,25.6894880,-100.2133520,Monterrey,Nuevo León,Guadalupe,67160,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81016,81016_Flujo_Guadalupe,AV. XOCHIMILCO - SALADO DE UTHA,Flujo,A,Parabus,25.6539770,-100.1730990,Monterrey,Nuevo León,Guadalupe,67190,Tradicional,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81016,81016_Contraflujo_Guadalupe,AV. XOCHIMILCO - SALADO DE UTHA,Contraflujo,B,Parabus,25.6539770,-100.1730990,Monterrey,Nuevo León,Guadalupe,67190,Tradicional,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81017,81017_Flujo_Guadalupe,AV. COAHUILA - GUADALUPE VICTORIA,Flujo,A,Parabus,25.6616340,-100.1441420,Monterrey,Nuevo León,Guadalupe,67190,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81017,81017_Contraflujo_Guadalupe,AV. COAHUILA - GUADALUPE VICTORIA,Contraflujo,B,Parabus,25.6616340,-100.1441420,Monterrey,Nuevo León,Guadalupe,67190,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81018,81018_Flujo_Guadalupe,AV. GUADALAJARA - RIO SAN JUAN,Flujo,A,Parabus,25.7114230,-100.1925290,Monterrey,Nuevo León,Guadalupe,67114,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81018,81018_Contraflujo_Guadalupe,AV. GUADALAJARA - RIO SAN JUAN,Contraflujo,B,Parabus,25.7114230,-100.1925290,Monterrey,Nuevo León,Guadalupe,67114,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81019,81019_Contraflujo_Guadalupe,AV. SAN SEBASTIÁN - AV. CENTRAL,Contraflujo,B,Parabus,25.6798880,-100.2038760,Monterrey,Nuevo León,Guadalupe,67190,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81020,81020_Flujo_Guadalupe,AV. CAMINO ALAS ESCOBAS - RÍO GUAYALEJO DER.,Flujo,A,Parabus,25.6814560,-100.1699450,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,P-O,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81020,81020_Contraflujo_Guadalupe,AV. CAMINO ALAS ESCOBAS - RÍO GUAYALEJO DER.,Contraflujo,B,Parabus,25.6814560,-100.1699450,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,P-O,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81021,81021_Flujo_Guadalupe,AV. CAMINO ALAS ESCOBAS - RÍO GUAYALEJO IZQ.,Flujo,A,Parabus,25.6814400,-100.1700010,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,P-O,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81021,81021_Contraflujo_Guadalupe,AV. CAMINO ALAS ESCOBAS - RÍO GUAYALEJO IZQ.,Contraflujo,B,Parabus,25.6814400,-100.1700010,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,P-O,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81022,81022_Flujo_Guadalupe,AV. CAMINO ALAS ESCOBAS - RIO MISSOURI,Flujo,A,Parabus,25.6810160,-100.1718250,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81022,81022_Contraflujo_Guadalupe,AV. CAMINO ALAS ESCOBAS - RIO MISSOURI,Contraflujo,B,Parabus,25.6810160,-100.1718250,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81023,81023_Flujo_Guadalupe,AV. RIO NILO - RIO TIGRIS,Flujo,A,Parabus,25.6817850,-100.1745090,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81023,81023_Contraflujo_Guadalupe,AV. RIO NILO - RIO TIGRIS,Contraflujo,B,Parabus,25.6817850,-100.1745090,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81024,81024_Flujo_Guadalupe,AV. RIO NILO - RIO GARONA,Flujo,A,Parabus,25.6829390,-100.1738540,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81024,81024_Contraflujo_Guadalupe,AV. RIO NILO - RIO GARONA,Contraflujo,B,Parabus,25.6829390,-100.1738540,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81025,81025_Flujo_Guadalupe,AV. RIO TRINIDAD Y RIO YAQUI,Flujo,A,Parabus,25.6814620,-100.1609490,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81025,81025_Contraflujo_Guadalupe,AV. RIO TRINIDAD Y RIO YAQUI,Contraflujo,B,Parabus,25.6814620,-100.1609490,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81026,81026_Flujo_Guadalupe,AV. RIO TRINIDAD Y RIO TAMUIN,Flujo,A,Parabus,25.6800100,-100.1619010,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81026,81026_Contraflujo_Guadalupe,AV. RIO TRINIDAD Y RIO TAMUIN,Contraflujo,B,Parabus,25.6800100,-100.1619010,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81028,81028_Flujo_Guadalupe,AV. RIO PAPALOAPAN - RIO ATOYAC,Flujo,A,Parabus,25.6803050,-100.1683850,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81028,81028_Contraflujo_Guadalupe,AV. RIO PAPALOAPAN - RIO ATOYAC,Contraflujo,B,Parabus,25.6803050,-100.1683850,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81029,81029_Contraflujo_Guadalupe,AV. BENITO JUAREZ - 3ER. AVENIDA,Contraflujo,B,Parabus,25.6800030,-100.2492916,Monterrey,Nuevo León,Guadalupe,67144,Tradicional,O-P,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81030,81030_Contraflujo_Guadalupe,AV. BENITO JUAREZ - URUAPAN,Contraflujo,B,Parabus,25.6795761,-100.2682216,Monterrey,Nuevo León,Guadalupe,67140,Tradicional,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81031,81031_Contraflujo_Guadalupe,AV. BENITO JUAREZ - AV. CENTRAL,Contraflujo,B,Parabus,25.6746251,-100.1911433,Monterrey,Nuevo León,Guadalupe,67188,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81032,81032_Contraflujo_Guadalupe,AV. BENITO JUAREZ - ALEJANDRO BRUNELL,Contraflujo,B,Parabus,25.6577568,-100.2228983,Monterrey,Nuevo León,Guadalupe,67182,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81033,81033_Contraflujo_Guadalupe,AV. MAESTRO ISRAEL CAVAZOS - RIO PAPALOAPAN,Contraflujo,B,Parabus,25.6810382,-100.1688079,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81034,81034_Flujo_Guadalupe,CAMINO A LAS ESCOBAS - RIO GUAYALEJO,Flujo,A,Parabus,25.6815452,-100.1695687,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
81034,81034_Contraflujo_Guadalupe,CAMINO A LAS ESCOBAS - RIO GUAYALEJO,Contraflujo,B,Parabus,25.6815452,-100.1695687,Monterrey,Nuevo León,Guadalupe,67196,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91011,91011_Flujo_Monterrey,BLVD. GUSTAVO DIAZ ORDAZ  - CARR. MONTERREY SALTILLO,Flujo,A,Parabus,25.6745280,-100.4400780,Monterrey,Nuevo León,Monterrey,66376,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91011,91011_Contraflujo_Monterrey,BLVD. GUSTAVO DIAZ ORDAZ  - CARR. MONTERREY SALTILLO,Contraflujo,B,Parabus,25.6745280,-100.4400780,Monterrey,Nuevo León,Monterrey,66376,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91012,91012_Flujo_Monterrey,AV. MANUEL ORDOÑEZ - CALLE LOS ARREDONDO DER.,Flujo,A,Parabus,25.6744270,-100.4511160,Monterrey,Nuevo León,Monterrey,66376,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91012,91012_Contraflujo_Monterrey,AV. MANUEL ORDOÑEZ - CALLE LOS ARREDONDO DER.,Contraflujo,B,Parabus,25.6744270,-100.4511160,Monterrey,Nuevo León,Monterrey,66376,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91017,91017_Flujo_Monterrey,AV. MANUEL ORDOÑEZ - CALLE ZARAGOZA DER.,Flujo,A,Parabus,25.6742680,-100.4612860,Monterrey,Nuevo León,Monterrey,66350,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91017,91017_Contraflujo_Monterrey,AV. MANUEL ORDOÑEZ - CALLE ZARAGOZA DER.,Contraflujo,B,Parabus,25.6742680,-100.4612860,Monterrey,Nuevo León,Monterrey,66350,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91053,91053_Flujo_Monterrey,BLVD. GUSTAVO DIAZ ORDAZ - ENTRADA HEB IZQ.,Flujo,A,Parabus,25.6740330,-100.4307570,Monterrey,Nuevo León,Monterrey,66150,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91053,91053_Contraflujo_Monterrey,BLVD. GUSTAVO DIAZ ORDAZ - ENTRADA HEB IZQ.,Contraflujo,B,Parabus,25.6740330,-100.4307570,Monterrey,Nuevo León,Monterrey,66150,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91057,91057_Flujo_Monterrey,BLVD. GUSTAVO DIAZ ORDAZ - CALLE MIGUEL HIDALGO Y COSTILLA IZQ.,Flujo,A,Parabus,25.6736100,-100.4201100,Monterrey,Nuevo León,Monterrey,66100,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91057,91057_Contraflujo_Monterrey,BLVD. GUSTAVO DIAZ ORDAZ - CALLE MIGUEL HIDALGO Y COSTILLA IZQ.,Contraflujo,B,Parabus,25.6736100,-100.4201100,Monterrey,Nuevo León,Monterrey,66100,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91058,91058_Flujo_Monterrey, AV MANUEL ORDÓÑEZ - ANTIGUO CAMINO A LA HUASTECA,Flujo,A,Parabus,25.6745070,-100.4478240,Monterrey,Nuevo León,Monterrey,66362,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91058,91058_Contraflujo_Monterrey, AV MANUEL ORDÓÑEZ - ANTIGUO CAMINO A LA HUASTECA,Contraflujo,B,Parabus,25.6745070,-100.4478240,Monterrey,Nuevo León,Monterrey,66362,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91059,91059_Flujo_Monterrey,CARRETERA MONTERREY - SALTILLO - SIERRA SAN MIGUEL,Flujo,A,Parabus,25.6864290,-100.4913980,Monterrey,Nuevo León,Monterrey,66359,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91059,91059_Contraflujo_Monterrey,CARRETERA MONTERREY - SALTILLO - SIERRA SAN MIGUEL,Contraflujo,B,Parabus,25.6864290,-100.4913980,Monterrey,Nuevo León,Monterrey,66359,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91060,91060_Flujo_Monterrey,CARRETERA MONTERREY - SALTILLO - LOS ARREDONDO,Flujo,A,Parabus,25.6783530,-100.4484960,Monterrey,Nuevo León,Monterrey,66350,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91060,91060_Contraflujo_Monterrey,CARRETERA MONTERREY - SALTILLO - LOS ARREDONDO,Contraflujo,B,Parabus,25.6783530,-100.4484960,Monterrey,Nuevo León,Monterrey,66350,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91061,91061_Flujo_Monterrey,MIGUEL ALEMAN - ALFONSO MTZ. DOMINGUEZ,Flujo,A,Parabus,25.6623650,-100.4586030,Monterrey,Nuevo León,Monterrey,66354,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91061,91061_Contraflujo_Monterrey,MIGUEL ALEMAN - ALFONSO MTZ. DOMINGUEZ,Contraflujo,B,Parabus,25.6623650,-100.4586030,Monterrey,Nuevo León,Monterrey,66354,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91062,91062_Flujo_Monterrey,MIGUEL ALEMAN - CALLE UNO,Flujo,A,Parabus,25.6607980,-100.4575930,Monterrey,Nuevo León,Monterrey,66354,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91062,91062_Contraflujo_Monterrey,MIGUEL ALEMAN - CALLE UNO,Contraflujo,B,Parabus,25.6607980,-100.4575930,Monterrey,Nuevo León,Monterrey,66354,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91063,91063_Flujo_Monterrey,MIGUEL ALEMAN - CALLE MONTAÑA,Flujo,A,Parabus,25.6586400,-100.4561960,Monterrey,Nuevo León,Monterrey,66354,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91063,91063_Contraflujo_Monterrey,MIGUEL ALEMAN - CALLE MONTAÑA,Contraflujo,B,Parabus,25.6586400,-100.4561960,Monterrey,Nuevo León,Monterrey,66354,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91064,91064_Flujo_Monterrey,MIGUEL ALEMAN - LAS HUASTECAS,Flujo,A,Parabus,25.6561670,-100.4545590,Monterrey,Nuevo León,Monterrey,66354,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91064,91064_Contraflujo_Monterrey,MIGUEL ALEMAN - LAS HUASTECAS,Contraflujo,B,Parabus,25.6561670,-100.4545590,Monterrey,Nuevo León,Monterrey,66354,Tradicional,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91065,91065_Flujo_Monterrey,MIGUEL ALEMAN - LAS HUASTECAS,Flujo,A,Parabus,25.6562270,-100.4544980,Monterrey,Nuevo León,Monterrey,66354,Tradicional,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91065,91065_Contraflujo_Monterrey,MIGUEL ALEMAN - LAS HUASTECAS,Contraflujo,B,Parabus,25.6562270,-100.4544980,Monterrey,Nuevo León,Monterrey,66354,Tradicional,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91066,91066_Flujo_Monterrey,AV. IGNACIO MORONES PRIETO - GRAL. IGNACIO ZARAGOZA,Flujo,A,Parabus,25.6651280,-100.4745400,Monterrey,Nuevo León,Monterrey,66180,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91066,91066_Contraflujo_Monterrey,AV. IGNACIO MORONES PRIETO - GRAL. IGNACIO ZARAGOZA,Contraflujo,B,Parabus,25.6651280,-100.4745400,Monterrey,Nuevo León,Monterrey,66180,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91067,91067_Flujo_Monterrey,AV. IGNACIO MORONES PRIETO - AV. JOSE CALDERON,Flujo,A,Parabus,25.6652540,-100.4220270,Monterrey,Nuevo León,Monterrey,66180,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91067,91067_Contraflujo_Monterrey,AV. IGNACIO MORONES PRIETO - AV. JOSE CALDERON,Contraflujo,B,Parabus,25.6652540,-100.4220270,Monterrey,Nuevo León,Monterrey,66180,Tradicional,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91068,91068_Flujo_Monterrey,AV. IGNACIO MORONES PRIETO - AREA DEL RIO SANTA CATARINA 1,Flujo,A,Parabus,25.6644940,-100.4294660,Monterrey,Nuevo León,Monterrey,66180,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
91068,91068_Contraflujo_Monterrey,AV. IGNACIO MORONES PRIETO - AREA DEL RIO SANTA CATARINA 1,Contraflujo,B,Parabus,25.6644940,-100.4294660,Monterrey,Nuevo León,Monterrey,66180,Tradicional,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
